coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
24e88c62-e223-4a5d-b71b-0e60ba92141f,,,preservedspecimen,,sorghastrum secundum,243198,liliopsida,herb,,,a. bishop,,,north america,,united states,usa,highlands co.,7ddf754f-d193-4cc9-b351-99906754a03b,2002-10-10T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,f4bc0e6e4b6735fe5f115faf9b274d2748fdb446,2002-10-10,poaceae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.3667, ""lon"": -81.35}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"highlands hammock state park, w edge of burn zone h-63; ne part of the park. t34s, r28e, sec. 23, nw¼ of nw¼ of ne¼.",,,,"[""77da181c-8125-4d24-9658-790f8a098d13""]",,,,highlands hammock state park,22cb9868-5bd5-4778-9b86-3ef22a0f3756,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:243198"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\22cb9868-5bd5-4778-9b86-3ef22a0f3756""]",hh0184,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,283,florida,2704421,accepted,species,,24e88c62-e223-4a5d-b71b-0e60ba92141f,,"w edge of burn zone h-63; ne part of the park. t34s, r28e, sec. 23, nw¼ of nw¼ of ne¼.",,
a0088985-7f64-4f1b-838d-0cf73cb0caa1,,,preservedspecimen,,sorghastrum secundum,81359,liliopsida,herb,,,o. k. lakela,,,north america,,united states,usa,collier co.,7ddf754f-d193-4cc9-b351-99906754a03b,1967-10-22T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,b311af719751c6d781eb2b916574e0db70570bce,1967-10-22,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 25.9667, ""lon"": -81.7167}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"marco island; e side of subdivision, n of the schoolhouse.",,,,"[""f267d5ef-18c8-43fa-9ff4-9eb841cfbad6""]",,,,,37610aca-9b77-432e-b657-2de0bc0cacbd,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:81359"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\37610aca-9b77-432e-b657-2de0bc0cacbd""]",31188,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,295,florida,2704421,accepted,species,,a0088985-7f64-4f1b-838d-0cf73cb0caa1,,"marco island; e side of subdivision, n of the schoolhouse.",,
55734b22-788f-4eb6-a12b-1904ed3bd76d,,,preservedspecimen,,sorghastrum secundum,124754,liliopsida,herb,,,"p. genelle, g. fleming",,,north america,,united states,usa,pinellas co.,7ddf754f-d193-4cc9-b351-99906754a03b,1976-09-22T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,e803762c05c1b513f11b6c2c07ab658cb587ab85,1976-09-22,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.0197, ""lon"": -82.7718}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,dunedin; dunedin hammock.,,,,"[""3bb3e1fc-e680-41de-8aaf-a0890d7e1098""]",,,,,6a4d53f8-e5e8-413a-9615-09eaf1c120e5,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:124754"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\6a4d53f8-e5e8-413a-9615-09eaf1c120e5""]",2316,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,266,florida,2704421,accepted,species,,55734b22-788f-4eb6-a12b-1904ed3bd76d,,dunedin; dunedin hammock.,,
4a860b46-4c07-471c-9afb-6a9fabf3f7c2,,,preservedspecimen,,sorghastrum secundum,230830,liliopsida,herb,,,"j. myers, s. marchesi",,,north america,,united states,usa,hillsborough co.,7ddf754f-d193-4cc9-b351-99906754a03b,1998-10-08T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.2318840579710145,,,,,,865accb25b8542da8e6b01f303020ea4320f7be6,1998-10-08,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_phylum_replaced"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.4833, ""lon"": -82.1833}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"little manatee river state park, n loop of the n hiking trail, near a baygall strand. t32s, r19e, sec. 24, sw¼ of se¼.",,,,"[""166c7c1f-f63e-4291-8d8d-6e596d795fe3""]",,,,little manatee river state park,628670bb-f316-4fb7-b717-c60f73d85fe3,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:230830"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\628670bb-f316-4fb7-b717-c60f73d85fe3""]",172,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,281,florida,2704421,accepted,species,,4a860b46-4c07-471c-9afb-6a9fabf3f7c2,,"n loop of the n hiking trail, near a baygall strand. t32s, r19e, sec. 24, sw¼ of se¼.",,
8d35563f-bf60-4696-b315-ddd38f529104,,,preservedspecimen,,sorghastrum secundum,24829,liliopsida,herb,,,"g. r. cooley, r.j. eaton, j.d. ray, jr.",,,north america,,united states,usa,hernando co.,7ddf754f-d193-4cc9-b351-99906754a03b,1959-09-29T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.21739130434782608,,,,,,a6db5e06efa827c5f7d98169c024b3c280345289,1959-09-29,poaceae,,"[""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"may's prairie. t21s, r19e, sec. 25.",,,,"[""a7843da9-248e-4b09-b3cb-6a9406fd9b92""]",,,,,153f2491-cf68-4d93-8c61-c63749a4bbdc,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:24829"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\153f2491-cf68-4d93-8c61-c63749a4bbdc""]",7234,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,272,florida,2704421,accepted,species,,8d35563f-bf60-4696-b315-ddd38f529104,,"may's prairie. t21s, r19e, sec. 25.",,
7cf03fbc-4ac1-4fb8-af98-222cb626a707,,,preservedspecimen,,sorghastrum secundum,135264,liliopsida,herb,,,c. g. willett,,,north america,,united states,usa,hillsborough co.,7ddf754f-d193-4cc9-b351-99906754a03b,1977-09-29T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.2028985507246377,,,,,,07e87acf0dcb9d40b3d1c07ee9fc898e8cf9a07a,1977-09-29,poaceae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_phylum_replaced"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.0, ""lon"": -82.0}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,within university of south florida ecological area.,,,,"[""7c0da495-352d-4189-aa19-16eaf7fff615""]",,,,,f3d90f8f-b624-4cfa-bd29-c34ae9c87682,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:135264"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\f3d90f8f-b624-4cfa-bd29-c34ae9c87682""]",15,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,272,florida,2704421,accepted,species,,7cf03fbc-4ac1-4fb8-af98-222cb626a707,,within university of south florida ecological area.,,
677accd3-1bd8-41e3-93ad-bdfc70720db4,,,preservedspecimen,,sorghastrum secundum,181225,liliopsida,herb,,,m. e. schmid,,,north america,,united states,usa,citrus co.,7ddf754f-d193-4cc9-b351-99906754a03b,1983-10-29T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.21739130434782608,,,,,,1a71a2ad52d26bfa65ddf3399deb856b2abdf5be,1983-10-29,poaceae,,"[""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"crystal river, 1 block w of fl 44 on dunkenfield road.",,,,"[""3011ce04-2f86-400a-b3f3-31f6160221a6""]",,,,,16b6cdb2-0c4b-46b2-af23-3702a4064e71,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:181225"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\16b6cdb2-0c4b-46b2-af23-3702a4064e71""]",a-352,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,302,florida,2704421,accepted,species,,677accd3-1bd8-41e3-93ad-bdfc70720db4,,"crystal river, 1 block w of fl 44 on dunkenfield road.",,
a24ef61b-f821-4c43-a6b6-398c8207bfcd,,,preservedspecimen,,sorghastrum secundum,239171,liliopsida,herb,,,"s. l. orzell, e.l. bridges",,,north america,,united states,usa,polk co.,7ddf754f-d193-4cc9-b351-99906754a03b,1994-10-14T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.2318840579710145,,,,,,04e41465ee05ee0e5ceffd8d677fccac21b2a758,1994-10-14,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.7094, ""lon"": -81.2803}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"avon park air force range, ca. 2.07 air mi. sw of the olsen road and parrish road junction; in foxtrot range. t32s, r30e, sec. 12, sw¼ of ne¼ of sw¼.",,,,"[""3a6de28f-7044-4b68-9b44-c4f5b7d78721""]",,,,avon park air force range,c6e84166-35b7-48d6-9796-20dac7962a40,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:239171"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\c6e84166-35b7-48d6-9796-20dac7962a40""]",23298,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,287,florida,2704421,accepted,species,,a24ef61b-f821-4c43-a6b6-398c8207bfcd,,"ca. 2.07 air mi. sw of the olsen road and parrish road junction; in foxtrot range. t32s, r30e, sec. 12, sw¼ of ne¼ of sw¼.",,
7a33eae3-6e4e-48a7-8ce4-b2b7d166ce98,,,preservedspecimen,,sorghastrum secundum,222162,liliopsida,herb,,,"s. landry, c. vandaveer",,,north america,,united states,usa,hillsborough co.,7ddf754f-d193-4cc9-b351-99906754a03b,1994-09-29T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.2318840579710145,,,,,,e7c023842a1e2364b0660c82c232d56f40ff08d7,1994-09-29,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.8167, ""lon"": -82.2167}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"balm-boyette scrub nature preserve, 2.5 mi. s of boyette. t31s, r21e, sec. 17, ne¼ of se¼.",,,,"[""f8bfefcb-4497-46a1-8064-ba0813c69e1d""]",,,,balm-boyette scrub nature preserve,687e7fbe-1153-426c-97e9-b1d95f2bf8c0,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:222162"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\687e7fbe-1153-426c-97e9-b1d95f2bf8c0""]",s.n.,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,272,florida,2704421,accepted,species,,7a33eae3-6e4e-48a7-8ce4-b2b7d166ce98,,"2.5 mi. s of boyette. t31s, r21e, sec. 17, ne¼ of se¼.",,
e270c342-0be7-4707-90d3-5855494e9071,,,preservedspecimen,,sorghastrum secundum,178271,liliopsida,herb,,,g. wilhelm,,,north america,,united states,usa,escambia co.,7ddf754f-d193-4cc9-b351-99906754a03b,1980-11-27T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.21739130434782608,,,,,,636218abf87b349427c035db4436af6d883a486f,1980-11-27,poaceae,,"[""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"at riverview, at the airport road turn-off 3.2 mi. n of the state line.",,,,"[""2edb3e12-6c3a-4ee1-a395-87c5dcdc9d3a""]",,,,,ae1ee478-28f8-4286-8bcb-87d20e37064c,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:178271"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\ae1ee478-28f8-4286-8bcb-87d20e37064c""]",8245,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,332,alabama,2704421,accepted,species,,e270c342-0be7-4707-90d3-5855494e9071,,"at riverview, at the airport road turn-off 3.2 mi. n of the state line.",,
80122e5d-b648-4d5c-a425-ff4dd1b40e20,,,preservedspecimen,,sorghastrum secundum,167506,liliopsida,herb,,,"d. r. lindsey, s. upchurch",,,north america,,united states,usa,highlands co.,7ddf754f-d193-4cc9-b351-99906754a03b,1981-09-25T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.2318840579710145,,,,,,56179a5a017e14f01b38c02f33f06a834b6ed71a,1981-09-25,poaceae,,"[""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"avon park air force range, 0.25 mi. n of the s property boundary on van eeghen grade, s of the fork in the road. t34s, r30e, sec. 1.",,,,"[""a3793e54-b0d5-4b37-bb84-8328fb5fc360""]",,,,avon park air force range,49b7b545-2499-4f24-8830-fda675da577e,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:167506"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\49b7b545-2499-4f24-8830-fda675da577e""]",1021,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,268,florida,2704421,accepted,species,,80122e5d-b648-4d5c-a425-ff4dd1b40e20,,"0.25 mi. n of the s property boundary on van eeghen grade, s of the fork in the road. t34s, r30e, sec. 1.",,
31c7e893-4b4c-4ef4-94ec-3b80d10396c0,,,preservedspecimen,,sorghastrum secundum,681,liliopsida,herb,,,"r. kral, r.k. godfrey",,,north america,,united states,usa,escambia co.,7ddf754f-d193-4cc9-b351-99906754a03b,1957-09-28T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,f9c3d338ba9cb3418a63e6400e5164528aaacb99,1957-09-28,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 30.4093, ""lon"": -87.2142}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"near bayou san marcus creek, w of pensacola.",,,,"[""8ac1c980-73f9-4be0-b807-1d4ef6aa0c41""]",,,,,a826976a-4b65-49ae-af33-2f48b01b1243,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:681"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\a826976a-4b65-49ae-af33-2f48b01b1243""]",6016,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,271,florida,2704421,accepted,species,,31c7e893-4b4c-4ef4-94ec-3b80d10396c0,,"near bayou san marcus creek, w of pensacola.",,
d6a34f21-9b73-44ed-9a59-48441802c6d2,,,preservedspecimen,,sorghastrum secundum,250241,liliopsida,herb,,,"e. m. ferguson, j. kunzer",,,north america,,united states,usa,pasco co.,7ddf754f-d193-4cc9-b351-99906754a03b,2003-09-26T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.2318840579710145,,,,,,529fe19b767e64c2096464cb05c5378e82d5e6cc,2003-09-26,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.1939, ""lon"": -82.5918}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"starkey wilderness park, 2.5 mi. nnw of odessa. t26s, r17e, sec. 4, sw¼ of se¼. utm 17r 0342523 / 3125641.",,,,"[""2c4786cc-26b4-4f37-96ee-8fca1ce0b3df""]",,,,starkey wilderness park,f1fad37a-f64e-490c-88e6-732bd6250b33,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:250241"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\f1fad37a-f64e-490c-88e6-732bd6250b33""]",391,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,269,florida,2704421,accepted,species,,d6a34f21-9b73-44ed-9a59-48441802c6d2,,"2.5 mi. nnw of odessa. t26s, r17e, sec. 4, sw¼ of se¼. utm 17r 0342523 / 3125641.",,
